Name,Country,Rating,Pos_Review,Neg_Review
Inês,Bồ Đào Nha,10,Very friendly staff and the hotel is located in the centre of the city which makes it very easy to go everywhere by walking distance.,"The breakfast could be a little bit more varied (for instance, scrambled eggs could be available)."
Xuemei,Trung Quốc,9,Receptionists Andrew is very nice.,Everything is ok.
Nguyen,Việt Nam,9,"Good location, clean,",
Anass,Morocco (Ma Rốc),8,The staff and location were perfect.,All good
Lilibeth,Philippines,10,"Before coming, there was an issue about early check-in, so I thought that was a red flag, but on the day of my arrival, the manager had a room made up so I could check-in early (10:30). From there, things went on smoothly. The cleaning ladies were nice. The reception staff was helpful. I stayed here for 5d/4N. On my second day, all the mattresses at the 3rd flr (and maybe other floors, too), were replaced with brand new ones,   I was even allowed to take a shower when I came back in the afternoon after I had checked out. I will stay at this hotel again when I visit Hanoi, which I usually do. Thank you, La Passion Classic Hotel guys.",The food choices at the buffet breakfast remained the same everyday.
Jeewakarathna,Sri Lanka,10,"Staff were superb and very supportive. Specially Mr. Tom and Mr. Alex. Breakfast was too tasty and with lots of options. Though the Restaurant was bit small, staff managed to serve ALL in good way. Location was very convenient and easy access to everything including shops, restaurants, buses etc. Overall its a great stay and happy place.",Lift was small and bit slow. Restaurant too was small in size so all packed around 7 to 8 am. Rest seems OK and Good.
Ternisien,Pháp,10,"Good location 5 star hôtel . Breakfast delicious , staff frienly Mr Alex",
Abod,Việt Nam,10,"Everything is great, location is wonderful, the rooms are fantastic, the staff is great, we were received by Alex with great hospitality",
Thelma,Vương Quốc Anh,9,"Breakfast was good, staff were very helpful and friendly.",No complaints!
Thanh,Việt Nam,9,The location and friendly staff!,The toilet need to be upgraded and the small elevator!
Nguyễn,Việt Nam,9,"The breakfast was decent with lots of options, but what we loved the most was the hospitaliy from the bell-boy and the receptionist - Alex. He also wholeheartedly guided us through the process of getting the invoices.","We booked the same type of room on two different stays. On the first one, we got a suite without the sofa and the cigarettes can be seen outside the glass window, which was annoying."
Darren,Chile,10,"They were super friendly, professional, and really looked after us. They made sure everything was just right during the stay. If you're looking for a place with great service and a memorable experience, I definitely recommend this hotel.",
Thắng,Việt Nam,10,"Good hotel, thank mr Vinh",
Siriwan,Thái Lan,10,"Good hotel, thank Dien",
Weixian,Trung Quốc,10,"Mr Henry so good, I will comeback. Thank hotel",
De,Úc,10,"Clean, comfortable room. Excellent service at the reception. Fantastic breakfast buffets.",
Renata,Đức,9,Henry and the rest of the staff were also very helpful and kind.,
Estefania,Tây Ban Nha,10,Good service thank you Henry,
Edward,Vương Quốc Anh,10,The staff were fantastic and really helpful! We would definitely stay again!,Nothing.
Joseph,Saudi Arabia (Ả-rập Xê-út),9,The staff was very accommodating. Buffet was good,The bathroom smell from the drain.
Judy,Úc,10,"The room was very clean and warm with no unnecessary noise coming from the street; the bed was cozy, comfortable and neat. Additionally, there is a nice view through the big window and opaque curtains are provided for better night sleep.",
Hesti,Hà Lan,10,"All staff so friendly and helpfull,Also Henry help us a lot.",Everything was perfect
Yokoyama,Nhật Bản,10,"Good hotel, thank Điệp",
Tran,Việt Nam,10,Location.,"Weak water in the shower.
Wifi is not stable."
Laura,Ireland (Ai Len),8,"Friendly & helpful staff, good breakfast spread fpr a Vietnamese hotel",Fridge wasn't working in our room
Liddy,New Zealand,10,"Beautiful view
Super friendly staff
Delicious breakfast Ala carte",
Arne,Đức,8,Spacious room. Good location. Water and coffee in the room. Friendly staff - they opened the doors and brought us some tea when we waited for our Grab.,It smelled in the bathroom. The room was damp. There were not enough eggs on two out of three breakfasts we had. Scooter rental for 200 VND/d was relatively pricey in comparison to other rentals we used.
Preethi,Ấn Độ,10,It was in the city centre and convenient for all sight seeing,Breakfast buffet could have been better.
Daly,Campuchia,10,The bed is so comfy and it is in a very good location close to the night market.,
K,Malaysia,10,Great location. Good comfort,Facilities of room could be improved slightly. But everything else was fantastic.
Colin,Vương Quốc Anh,10,Cozy nice clean room and staffs are all amazing absolutely love this place. Amazing time with family and friends.,
Cloe,Úc,10,The staff was very helpful and was always ready to walk the extra mile to solve in case of issues faced in room. I had some issues and the manager immediately resolved and compensated for the small issues.,
Alison,Úc,10,Thank Diep,
Josep,Tây Ban Nha,10,Thank you Mr Alex,
Marlene,Vương Quốc Anh,10,"Location, friendly staff, no problem with check in, delicious coffee in the cafeteria",
Emma,Singapore,10,"Buffet was INCREDIBLE, beds were SO comfortable, the rooms were huge and marble everything. But the most out standing feature was the staff. They went up and beyond to ensure we were comfortable and happy.",
Ngọc,Việt Nam,9,"good location, hotel staff Mr Phuoc is friendly, nice and enthusiatic",na
Massey,New Zealand,10,"Clean rooms and toilets, nice design/decoration, friendly staff. Very good breakfast with several options.",
Sajani,Sri Lanka,10,"staff was so polite and during our stay jessica liam and dior helped us alot. we came for my husband’s birthday and they helped me to arrange a little surprise as well.
it was a really memorable stay at la passion.",
Ellie,Vương Quốc Anh,10,"1. Great location
2. Very clean
3. Friendly cleaning staff and bellmen",
Andrew,Úc,10,"Amazing location, views were stunning. Spacious hotel.",
David,Peru,10,Beautiful surroundings perfect for chilled weekend. Felt restored and relaxed after few days here 💚💚,
Ariza,United Arab Emirates (Các Tiểu Vương Quốc Ả Rập Thống Nhất),9,"Breakfast is enjoyable, but it could be even better with some variety everyday. I like the coffee so much and the dry noodles, but the pho is a big no for me it has some weird taste maybe because of the coriander though I havent tried the original one yet. Food store and stalls available mostly in the evening only or maybe because its summer.","The bathroom shower, bidet, and bathtub are not properly installed. The bathtub is too high, causing me to bruise myself on it from the first day. Additionally, their location is a bit far from prime location you maybe have to take grab taxi in hot days, it can be walkable for some or in the winter time. 
Although there is a small convenience store in front, a café next to it where youngsters gather in the evening, and good street food and seafood nearby."
Lynn,Canada,10,value for money and close proximity to the main tourist attractions. Very accessible to most attractions. Clean and well maintained. Beautiful aesthetics.,
Trà,Việt Nam,10,Thank you Alex,
Dale,New Zealand,10,Lovely staff as usual. Always very helpful & accommodating. Rooms were clean and comfortable and good breakfast,
Rifat,Bangladesh,10,Thank you Alex,
Peggy,Úc,10,"The beds are comfortable, the rooms are clean, it's in a great location in the city, and the staff was very nice.",
Paula,Singapore,10,I had a beautiful stay very clean receptionist was fantastic great room couldn't ask for more,
Terry,Mỹ,9,"In the middle of all the theatres, shopping and eateries. Will definitely stay again if I ever return to Hanoi",
Nalluri,Vương Quốc Anh,10,"Location, staff, room spacious and very clean. Great value. Excellent customer service.",
Paul,Úc,10,The place is near the station. There are convenience stores nearby. The staff was helpful. The room was clean and the bathroom was nice.,
Nikolay,Canada,8,"Comfortable and clean.  The folks at reception were very helpful and accommodating, 
It is on the edge of the ""Old town"", so you can walk to the touristy area or get picked for the day trips from the hotel.","The furniture is a bit dated, but still works well.  Can be a bit noisy, especially if you are facing the street.  However - ALL hotels in Hanoi likely share this issue."
Jeff,Vương Quốc Anh,10,Great location and friendly staff.Bed was comfy and nice views of the city etc and a great little balcony to chill on after a long day exploring.,
Jimmison,Bulgaria,10,"Location was excellent
Funky decor
Toiletries were excellent",
Lang,Đức,10,"The property was modern, stylish, cozy and clean",
Manoj,Ấn Độ,10,"Excellent hotel , staff nice Alex",
Ivana,Cộng hoà Séc,10,"Very comfortable and good value for money.
Value for money stay. Good location.",
Dhanush,Ấn Độ,10,Great hotel staff help me a lot Alex,
Rowan,Úc,10,"It was very clean and today and the staff were extremely helpful.
Great, would definitely stay there again.",
Liao,Vương Quốc Anh,10,good hotel staff friendly Alex,
Cameron,Vương Quốc Anh,9,"Staff were friendly and helpful. They let us store our luggage while we waited for a transfer after checking out. We had a hair on our bed, but the staff got the maids to change it for us immediately when asked. Beds were super comfy. A/C was fantastic.","Little bit noisy due to position but wasn't too bad on 6th floor. Would prefer not to have to ask for bedding to be changed! :-)
Bathroom was a bit dated and different to pictures. 
Good value for the price. Location is OK, 10 mins to most of old town."
Veronica,Úc,10,Nice location thank you Mr Alex,
Bhujel,New Zealand,10,"Very clean room, great restaurant and great location. The rooms were spacious and clean , and the front desk service was quick , simple and efficient.",
Ahmed,Ai Cập,10,staff friendly thank you Vinh,
Deni,Hy Lạp,10,"Good location, friendly staff Clean,quiet, comfortable room. Good value for money.",
Danvarsh,Pháp,8,Excellent value for the location. Old town easily accessible. Lots of restaurants around the hotel,Need to improved their interiors and lift services. They are still old and not much varieties for breakfast
Thien-van,Đức,10,Hotel is good room clean staff friendly Alex,
Tim,Đức,10,Nice hotel eveything good thanh you Alex,
Chloe,Vương Quốc Anh,10,Hotel is good staff nice Alex,
Samuel,New Zealand,10,Good hotel breakfast is nice lonely staff Mr Alex,
Lea,Đức,10,Alex is really helpful we will come back,
Nithisha,Ấn Độ,10,Great location thank you Alex,
Alasdair,Vương Quốc Anh,10,excellent hotel good value for money thank you Alex,
Tiago,Brazil,10,Hotel good thank you Mr Alex,
Nicolas,Pháp,10,Good hotel we will comback thank you Alex help me a lot,
Jakob,Việt Nam,10,Hotel is good thank you Alex,
Crystal,Singapore,10,"Public areas nicely presented, staff helpful and polite. super small room in the super central location",
Kirill,Belarus,10,Good hotel staff friendly Alex,
Chang,Đài Loan,10,Good hotel thank you Alex,
Ahsan,Indonesia,10,Good hotel staff nice Alex,
Benjamin,Mỹ,10,Staff friendly Alex,
Guillaume,Pháp,10,Good hotel thank you Alex,
Guillaume,Pháp,10,Thank you Mr Alex,
William,Pháp,10,Good hotel thank you Alex,
Vera,Vương Quốc Anh,10,"Thank you Mr Alex 
Nice hotel , staff friendly",
Enzo,Pháp,10,Good hotel staff friendly Alex,
Tesia,Singapore,10,Such a beautiful hotel. Comfortable room with a super comfy bed. Great breakfast in morning. Loved our stay,
Richard,Indonesia,8,"Location, very classic interior,","We booked 5 rooms, however one of the has a very bad smell when we entered the room, the issue was able
To be fixed however it should haven been properly checked before our check jn"
Alex,Vương Quốc Anh,10,Thank you Alex help me a lot,
Stefania,Ý,10,Thank you Alex,
Mos,Peru,10,Location best point for this hotel. Staff very pleasant particularly in the sleeping area,
Kristine,Đan Mạch,10,Good hote thank you Alex help  me,
Sondre,Na Uy,10,Nice Hotel thanh you  Alex,
Suat,Malaysia,10,"Room facilities were very good, Comfy bed. Good TV channel selection. Location was great, view was fantastic.",
Meng,Đài Loan,8,"leave the old city area around 10min but a little quiet,nice front desk service and bed is comfortable.",tub couldn't take a bath because water latch is damaged and water temperature are changing during take a shower. sometimes too heat and sometimes cold...need adjust and fix it.
이븐시나,Hàn Quốc,10,"Nice hotel,Thank you Alex",
Jonas,Đức,10,Nice hotel many thank Alex,
Sibi,Canada,10,Nice hotel . Alex help me a lot,
Joe,Singapore,10,"loved this property immaculate stunning hotel only stayed 1 night but was soo lovley 💓
The property was modern, extremely clean and tidy.",
Farid,Iran,10,Nice hotel . Lovely Mr Alex,
Nikos,Hy Lạp,10,Nice hotel many thank Mr Alex,
Victor,Canada,10,"Everything was absolutely perfect. Great room, really spacious, clean, perfect location, delicious breakfast, kind staff. Absolute recommendation.",
Henderson,Úc,10,"Beautiful interiors, very clean and comfortable - would recommend",
Tushar,New Zealand,10,"Large room, comfortable bed. Convenient for a late night overnighter after a flight cancellation.",
Carolina,Bồ Đào Nha,8,"Good location. 
Staff friendly",Isn’t a 4 stars (3 * is ). But is ok. Is clean and the room is big and good bad.
Chris,Romania,10,The service from the staff is always very good. Very good hotel location. Attractive lobby.,
Jessica,Úc,10,Alex very good . Nice location,
Bertrand,Pháp,10,Many Thank Alex,
Celine,Pháp,10,Nice hôtel . Manu thank Mr Alex,
Ting,Đài Loan,10,"Nice hotel , Alex help me a lot",
Dale,Singapore,10,Very clean and comfortable for using all. It is located in near the downtown.,
