Name,Country,Rating,Pos_Review,Neg_Review
Amelia,Mỹ,9.0,"Wonderful service from start to finish. One small hiccup with the key card, but they fixed it right away.",
Mia,Mỹ,8.0,"Nothing fancy, but everything worked as it should. Slight delay when requesting extra towels, but no big deal.",
Madison,Mỹ,9.0,Our room had a nice partial view of the city. I just wish the window was a bit larger to enjoy it more.,
Ong,Việt Nam,9.0,"Phong sach se, le tan than thien",
Ella,Mỹ,9.0,Couldn’t ask for a better location. A small lounge area in the lobby would be nice,
Isabella,Mỹ,8.0,Loved the modern décor and strong Wi-Fi. Wish they had a rooftop view though.,
Olivia,Mỹ,8.0,Loved the comfy bed and helpful staff. It would be even better with more soundproofing.,
Tony,Mỹ,9.0,"The staff were polite and friendly, they help me a lot during my stay.","The breakfast selection could be improved,  not many vegetarian options."
Regina,Úc,9.0,The room was great and the location was good.,
Perez,Úc,9.0,Great value and great service.,
Moore,Vương Quốc Anh,9.0,"Clean room, fresh sheets, and easy access to top attractions.",
Hall,Canada,9.0,"Breakfast was a great start to the day. Walls were slightly thin, could hear hallway noise",
Lisa,Đức,9.0,"The staff were friendly and attentive, making sure that everything went smoothly during my stay",
Martinez,Úc,8.0,"Had an issue with the Wi-Fi, but it was quickly resolved by the staff. 
The breakfast buffet was excellent. Lots of choices.",
Ac,Vương Quốc Anh,7.0,"Easy walking distance to market, opera House n post office  etc 
A hotel that goes under different names depending on site, so much do, even receptionist did not seem to know the name of the hotel.
NB cheapest price room on booking.com does not have any windows.",
Farah,New Zealand,8.0,The staff went out of their way to assist me and they are very friendly.,"However, the breakfast was quite basic."
Quincy,Canada,7.0,"Outstanding service! Quiet, relaxing atmosphere. Perfect for a peaceful getaway.",
Latisha,Mỹ,9.0,The hotel was spotless and the staff were kind and welcoming. I felt very at home here.,
Furry,Mỹ,9.0,"The hotel was quiet and serene, which made it the perfect place to unwind after a long day.",
Mario,Qatar,10.0,"breakfast was good, location was very nice",everything was perfect
Jan,Úc,10.0,"This hotel is a hidden gem. The cleanliness was outstanding, and the facilities were modern and well-kept.",
Nigel,Canada,4.0,Hotel is well located close to the market and the metro. Lots of other amenities nearby.,"The Hotel appears on Internet searches under three different names.  There’s no actual name on the building. It just says hotel.  Paid a very high price in a time of demand and regret it very much.  The room was barely passable. Check-in required some elaborate paperwork which was concerning.  Nonrefundable deposits, shabby interiors. Air-conditioning barely worked.  I feel like the staff were doing the best they could under the circumstances.  This place is best avoided, but probably be OK for a short stay."
Abby,Ireland (Ai Len),5.0,"The room is small, not well equipped with no separation between the restroom and the shower in the bathroom- the noise isolation is terrible.
The staff doesn’t speak English well and is extremely slow in processing requests.",
Baoh,New Zealand,10.0,Great location and professional staff. Loved the stay!,
Earl,Ireland (Ai Len),10.0,"Quiet place, fast check-in, polite staff.",
Vivian,Mỹ,1.0,,"Absolutely Terrible Experience – Stay Away!

If I could give zero stars, I would. My parents flew from Da Nang to Saigon for the holiday weekend (April 28–May 1), and this hotel completely ruined their trip. First, they were given the wrong room—not the one we booked. Then, the next day, the staff had the nerve to ask them to move because apparently, the room they were staying in was “more expensive.” Why give it to them in the first place if that’s the case?

While waiting for a taxi in the lobby, my family overheard another shocking situation: a family who had flown all the way from Hanoi had paid a deposit, but the hotel gave their room to someone else who offered more money. Absolutely unprofessional.

To make things worse, the room smelled like fresh paint, and the bathroom was filthy—clearly not cleaned properly. Nothing like the photos online. This place is a scam and a complete disappointment. Save your money and avoid this hotel at all costs!"
Louis,Việt Nam,10.0,Staff were friendly and helpful,"However, the check-in process took longer than expected."
Weijin,Quần đảo Virgin thuộc Anh,10.0,"Everything is carefully prepared, very attentive service. Will come back!",
Obryan,Mỹ,10.0,Booking online was smooth and confirmation came instantly. More detail about room size would help set expectations.,
Woodruff,Mỹ,10.0,So convenient to have USB ports by the bed. One was a bit loose but didn’t affect usability.,
Drusilla,Quần đảo Virgin thuộc Hoa Kỳ,10.0,the most impressive is the service attitude - thoughtful and dedicated.,
Amanda,Ecuador,10.0,"The bed is very soft, the sheets are clean and fragrant, helping me have a good night's sleep.",
Coronado,Mỹ,10.0,"Loved having a cold drink ready anytime, though it wasn’t stocked with any welcome water.",
Cindy,Việt Nam,10.0,I could see the entire skyline lit up at night — absolutely unforgettable.,
Gladys,Quần đảo Virgin thuộc Hoa Kỳ,10.0,"Unexpectedly awesome. Room, vibe, staff—on point!",
Berry,Mỹ,10.0,"Waking up to the city skyline from my window was a dream, although the glass could’ve been clearer.",
Matilda,Vương Quốc Anh,4.0,"Freshly cooked eggs at breakfast.
The superior room we upgraded to had a nice view over surrounding roof tops and was quiet.","There were ants in the rooms. The first room we were shown had a trail of ants all across the floor. When I pointed this out to the receptionist they offered to get someone to clean it or show us an upgraded room (which we would need to pay extra for, although they did offer a small discount) as there wasn't another room of the same standard available. We decided to pay for the upgrade, but later I noticed this room also had ants in.
Beyond the new looking lobby the facilities are old and tired, the shower screen on the bath let all the water leak under it, the hairdryer kept cutting out, the carpet in the hallway was stained, there were gaps between the lino planks in the rooms and between the edges and the skirting boards - likely why there are ants. There's an inventory in your room of everything in it, along with a list of charges for things like a stain on your towel or bedsheets. The bed was hard and I noticed that the mattress protector was far too small for the mattress so you could see it through the thin sheet. Also the pinned location on booking.com takes you to the wrong place, you need to use the street address instead, and the sign on the outside said KAS premium hotel.
I get that it's an inexpensive hotel but earlier in our trip we stayed at the Anpha Boutique Hotel round the corner, which was the same cost but 100x better - clean, modern facilities and fantastic breakfast, go there instead."
Arabella,Quần đảo Virgin thuộc Anh,10.0,The staff went above and beyond.,
Vera,Quần đảo Virgin thuộc Anh,10.0,"Walking distance to shops, cafes, and the beach.",
Daria,Quần đảo Virgin thuộc Hoa Kỳ,10.0,The bathroom was spotless and smelled fresh.,
Attano,Vương Quốc Anh,10.0,"Right in District 1, could walk everywhere. Breakfast and front desk service were excellent. The bellman was helpful.",
Glenn,Mỹ,10.0,We loved the spacious room and breakfast variety. Bellman helped with bags late at night—very kind,
Eoi,Việt Nam,10.0,A pleasant stay overall. The room had a nice view and was well-equipped. Definitely a good value for the price.,
Ha,Việt Nam,10.0,"Nice and quiet place, perfect for relaxing after a long day of sightseeing. The bed was super comfortable and check-in was smooth.",
Marco,Canada,10.0,Harmonious room design with all essentials. Breakfast was light and suitable for many tastes. Staff remained warm and polite throughout.,
Alkan,Afghanistan,10.0,اتاق پاک و راحت بود، موقعیتش هم خیلی خوب بود.,
Chum,Úc,10.0,"Breakfast was tasty, and the room was cleaned daily. Would recommend",
Orborne,Đông Timor,10.0,"Good breakfast, comfy bed. Would stay again.",
Dennis,Úc,10.0,Nice modern hotel with a chill vibe. Room had everything I needed. Close to shops and transport – really convenient.,
Vivic,Úc,10.0,Staff were friendly and helpful. Loved my stay!,
Karadag,Vương Quốc Anh,10.0,The room smelled fresh and was super clean – very relaxing.,
Flynn,Ireland (Ai Len),10.0,"Bhí an tseirbhís gan locht, bhí an bricfeasta blasta, agus mhothaíomar go hiomlán ar ár suaimhneas le chéile. Thiocfaimis ar ais gan smaoineamh",
Yildirim,Mỹ,10.0,I really loved the attention to detail – from fresh flowers in the lobby to the soft towels.,nothing
Toprak,Vương Quốc Anh,10.0,Beautiful area with lots to see and do nearby. Great for both relaxing and exploring.,
Karaaslan,Greenland,10.0,"Inissaq eqqissisimasoq, eqqissisimaarnissamut sulinissamulluunniit naleqquttoq. Tassani allaffik, qulliit qaammaaripput, wifi toqqissisimasumik. Sulisut piffissaq eqqorlugu mittarfimmut biilimik inniminniinermut ikiuupput, assut professioneliullutik.",Atorneqarsinnaanngilaq
Qais,Oman,5.0,"Location
Bed is soft","Hotel location not as per booking
Hotel name is not as booking
Rooms in real not as per photos shown in booking
Very slow check in / out process
AC not cooling well
Ants in the rooms"
Sylavong,Úc,1.0,,"First of all, there was no signage at the front of the hotel with the hotel name on it, so we couldn’t even find it when we first arrived to check-in. It seems like the hotel has multiple names on google maps, and it is not call Saigon Premium Hotel at all, except on bookings.com for some strange reason. The hotel is rundown and old, with dark and dingy hallways with poor lighting. As soon as we got into our room and turned the aircon on, within 20 mins it started gushing water out of it, and continued dripping throughout the entire night. We advised the front reception, and they called a plumber however as it was midnight, they said we had to wait until morning for them to come and look at it. They offered to change our room to another room, however we had already unpacked all of our belongings and as it was after midnight and we were tired from a 6 hour bus ride, we did not wish to relocate rooms at that point in time. I could not sleep throughout the night as the aircon dripping noise was loud and constant. We used bath towels to place underneath the aircon, and the towels were soaking wet in the morning and the tiled floor around the area was wet. I nearly slipped and fell as I walked to the bathroom in the morning. 

Do not book this hotel, as it is not worth paying $80 Aud per night; I would not even pay $40 per night for it. I do not believe the rating is accurate of this hotel’s standard, as many of the reviews do not seem genuine. I find it very hard to believe that someone would give it a rating above even 5 which it seems to suggest on booking.com that it has many ratings of. We ended up checking out after the two nights that we had already paid via bookings.com, and booking another hotel in HCM."
Akgul,Úc,10.0,We loved how peaceful the area was. The staff was helpful.,
Wilson,Vương Quốc Anh,10.0,One of the best hotel experiences I've ever had. Highly recommended,
Nergis,Úc,10.0,My friends and I were impressed by the stylish decor and comfy beds.,
Ayse,Úc,10.0,They had everything—from slippers to a clothes iron and even a universal charger. Super convenient!,
Alkan,Afghanistan,10.0,موقعیت عالی بود، اما پارکینگ کمی دشوار بود.,
Shah,Pakistan,10.0,میرا قیام بہترین رہا۔ کمرہ صاف، پُرسکون اور خوبصورت تھا۔ عملہ بہت مددگار اور خوش اخلاق تھا۔ ناشتہ تازہ اور متنوع تھا۔ دکانیں، کیفے اور سیاحتی مقامات قریب تھے۔ 24 گھنٹے فرنٹ ڈیسک نے دیر سے آنے پر بھی مدد کی۔ بہت عمدہ تجربہ!,
Christie,Nam Phi,10.0,"My partner and I had a lovely stay. The romantic, peaceful vibe was perfect for relaxing. Clean, cozy room, great breakfast, and a sweet anniversary surprise made it truly special",
Sophia,Mỹ,10.0,Perfect spot for sightseeing – just a short walk to Ben Thanh Market. But the elevator is a little bit small due to my huge body and which might be inconvenient for heavy luggage.,
Alexandria,Úc,10.0,"This hotel offers an excellent experience. The rooms are spacious, modernly designed, and spotless. The customer service is very professional, always ready to assist when needed. Its prime location, close to shopping areas and famous restaurants, is a big plus. I truly felt like I was enjoying a relaxing getaway. Definitely will return next time!",
Tao,Úc,6.0,"You get what you paid.  The hotel name is actually incorrect.  You need to search Walhalla hotel on google map instead of what is named on booking.com.  The room is okay, there is a nice massage just down stairs.","The hotel looks shabby, and the hotel didn’t even have a proper logo on the front ."
Green,Vương Quốc Anh,10.0,"The hotel is conveniently located, just a few minutes walk to popular dining, shopping and tourist attractions. The room was clean and airy, the bed was very comfortable.",Nothing
Thompson,Úc,10.0,"The hotel is conveniently located, close to shopping centers and famous tourist attractions. Rooms are clean, fully equipped, staff are friendly and enthusiastic.",Nothing
Lee,Vương Quốc Anh,10.0,Very clean rooms and bathrooms. I appreciated the attention to hygiene.,
Hahn,Mỹ,10.0,The air conditioning worked well and the free Wi-Fi was fast.,
Bathen,Mỹ,10.0,Would stay again in a heartbeat. Breakfast and location made it extra special,
Elysia,Úc,10.0,"The staff here was cute and young, they made sure my stay was comfortable.",
Karen,Greenland,10.0,"The room was very comfortable, and the bed was incredibly cozy.",
Robert,Vương Quốc Anh,10.0,"This hotel has a warm and inviting atmosphere. The staff made sure I was comfortable, and I really felt at home.",
Naomi,Vương Quốc Anh,10.0,"If you’re looking for a quiet and cozy place, this is it! The beds were super comfortable, and the environment was so peaceful. I slept like a baby!",
